,state,year,produced_renewable,total_consumed,energy_price,population,difference
1778,Utah,2004,10581.0,735427.0,11.4,2402.0,-724846.0
1829,Utah,2005,13607.0,762159.0,13.7,2458.0,-748552.0
1880,Utah,2006,13202.0,779275.0,15.9,2526.0,-766073.0
1931,Utah,2007,11031.0,781023.0,16.5,2598.0,-769992.0
1982,Utah,2008,13953.0,768036.0,18.7,2663.0,-754083.0
2033,Utah,2009,15951.0,742250.0,15.0,2723.0,-726299.0
2084,Utah,2010,17680.0,753018.0,17.0,2775.0,-735338.0
2135,Utah,2011,24390.0,790554.0,20.3,2815.0,-766164.0
2186,Utah,2012,21026.0,786086.0,21.1,2854.0,-765060.0
2237,Utah,2013,17180.0,822394.0,20.7,2899.0,-805214.0
2288,Utah,2014,22235.0,795029.0,21.0,2938.0,-772794.0
2339,Utah,2015,23993.0,798313.0,17.2,2984.0,-774320.0
2390,Utah,2016,36562.0,807711.0,15.8,3044.0,-771149.0
2441,Utah,2017,53282.0,827453.0,16.9,3104.0,-774171.0
2492,Utah,2018,50358.0,844319.0,18.5,3155.0,-793961.0
2543,Utah,2019,48225.0,855124.0,17.5,3203.0,-806899.0
2594,Utah,2020,50836.0,829039.0,15.9,3282.0,-778203.0
3261,Utah,2021,29243.4,870414.5,19.6,3205.9,-841171.1
3262,Utah,2022,29655.2,879563.3,20.0,3249.5,-849908.1
3263,Utah,2023,30067.1,888712.2,20.4,3293.1,-858645.1
3264,Utah,2024,30478.9,897861.0,20.8,3336.7,-867382.1
3265,Utah,2025,30890.8,907009.8,21.2,3380.3,-876119.1
3266,Utah,2026,31302.6,916158.7,21.5,3423.9,-884856.1
3267,Utah,2027,31714.4,925307.5,21.9,3467.5,-893593.1
3268,Utah,2028,32126.3,934456.4,22.3,3511.1,-902330.1
3269,Utah,2029,32538.1,943605.2,22.7,3554.7,-911067.1
3270,Utah,2030,32950.0,952754.0,23.0,3598.3,-919804.1
3271,Utah,2031,33361.8,961902.9,23.4,3641.9,-928541.0
3272,Utah,2032,33773.7,971051.7,23.8,3685.5,-937278.0
3273,Utah,2033,34185.5,980200.6,24.2,3729.1,-946015.0
3274,Utah,2034,34597.4,989349.4,24.6,3772.7,-954752.0
3275,Utah,2035,35009.2,998498.2,24.9,3816.3,-963489.0
46,Vermont,1970,14717.0,113222.0,2.4,446.0,-98505.0
97,Vermont,1971,14594.0,116968.0,2.5,454.0,-102374.0
148,Vermont,1972,15955.0,123917.0,2.6,463.0,-107962.0
199,Vermont,1973,17149.0,126434.0,2.9,468.0,-109285.0
250,Vermont,1974,16134.0,116837.0,4.1,473.0,-100703.0
301,Vermont,1975,16361.0,114356.0,4.3,480.0,-97995.0
352,Vermont,1976,19325.0,131790.0,4.5,485.0,-112465.0
403,Vermont,1977,19373.0,129325.0,4.8,492.0,-109952.0
454,Vermont,1978,20504.0,134455.0,5.0,498.0,-113951.0
505,Vermont,1979,22340.0,131782.0,6.6,505.0,-109442.0
556,Vermont,1980,22881.0,125793.0,9.0,513.0,-102912.0
607,Vermont,1981,24825.0,120672.0,10.5,516.0,-95847.0
658,Vermont,1982,22667.0,115117.0,10.5,519.0,-92450.0
709,Vermont,1983,26554.0,123272.0,10.3,523.0,-96718.0
760,Vermont,1984,26036.0,132836.0,10.1,527.0,-106800.0
811,Vermont,1985,26890.0,134538.0,10.1,530.0,-107648.0
862,Vermont,1986,23871.0,128263.0,8.9,534.0,-104392.0
913,Vermont,1987,23132.0,137510.0,9.1,540.0,-114378.0
964,Vermont,1988,21704.0,144630.0,9.2,550.0,-122926.0
1015,Vermont,1989,20018.0,142529.0,9.9,558.0,-122511.0
1066,Vermont,1990,19484.0,127389.0,11.2,565.0,-107905.0
1117,Vermont,1991,17310.0,133727.0,10.9,569.0,-116417.0
1168,Vermont,1992,16014.0,139627.0,10.7,573.0,-123613.0
1219,Vermont,1993,18238.0,137459.0,10.7,578.0,-119221.0
1270,Vermont,1994,19068.0,136875.0,10.8,584.0,-117807.0
1321,Vermont,1995,19167.0,134056.0,11.2,589.0,-114889.0
1372,Vermont,1996,21867.0,141121.0,11.7,594.0,-119254.0
1423,Vermont,1997,19949.0,145799.0,11.4,597.0,-125850.0
1474,Vermont,1998,20290.0,137296.0,11.1,600.0,-117006.0
1525,Vermont,1999,20800.0,135030.0,11.7,605.0,-114230.0
1576,Vermont,2000,21389.0,148507.0,13.6,610.0,-127118.0
1627,Vermont,2001,17341.0,148858.0,13.9,612.0,-131517.0
1678,Vermont,2002,22714.0,149732.0,13.8,615.0,-127018.0
1729,Vermont,2003,24054.0,152335.0,14.7,618.0,-128281.0
1780,Vermont,2004,22040.0,162653.0,16.0,620.0,-140613.0
1831,Vermont,2005,24325.0,161183.0,18.7,621.0,-136858.0
1882,Vermont,2006,27595.0,157716.0,21.0,623.0,-130121.0
1933,Vermont,2007,18652.0,154815.0,22.9,623.0,-136163.0
1984,Vermont,2008,27030.0,146384.0,27.0,624.0,-119354.0
2035,Vermont,2009,31573.0,156687.0,21.1,625.0,-125114.0
2086,Vermont,2010,32420.0,155696.0,23.7,626.0,-123276.0
2137,Vermont,2011,30558.0,151656.0,27.9,627.0,-121098.0
2188,Vermont,2012,26312.0,129511.0,29.1,626.0,-103199.0
2239,Vermont,2013,33315.0,137377.0,28.3,627.0,-104062.0
2290,Vermont,2014,32831.0,140379.0,27.7,626.0,-107548.0
2341,Vermont,2015,38784.0,140546.0,21.3,626.0,-101762.0
2392,Vermont,2016,35637.0,135276.0,19.9,624.0,-99639.0
2443,Vermont,2017,37792.0,134076.0,21.5,625.0,-96284.0
2494,Vermont,2018,41553.0,138642.0,23.1,625.0,-97089.0
2545,Vermont,2019,40997.0,136905.0,22.2,624.0,-95908.0
2596,Vermont,2020,37481.0,125702.0,20.5,642.0,-88221.0
3291,Vermont,2021,33230.4,151061.0,26.3,670.3,-117830.5
3292,Vermont,2022,33590.5,151604.1,26.8,674.2,-118013.6
3293,Vermont,2023,33950.6,152147.2,27.3,678.1,-118196.6
3294,Vermont,2024,34310.7,152690.3,27.8,681.9,-118379.6
3295,Vermont,2025,34670.7,153233.4,28.2,685.8,-118562.6
3296,Vermont,2026,35030.8,153776.5,28.7,689.7,-118745.6
3297,Vermont,2027,35390.9,154319.6,29.2,693.6,-118928.7
3298,Vermont,2028,35751.0,154862.6,29.7,697.5,-119111.7
3299,Vermont,2029,36111.0,155405.7,30.2,701.3,-119294.7
3300,Vermont,2030,36471.1,155948.8,30.7,705.2,-119477.7
3301,Vermont,2031,36831.2,156491.9,31.1,709.1,-119660.8
3302,Vermont,2032,37191.2,157035.0,31.6,713.0,-119843.8
3303,Vermont,2033,37551.3,157578.1,32.1,716.9,-120026.8
3304,Vermont,2034,37911.4,158121.2,32.6,720.7,-120209.8
3305,Vermont,2035,38271.5,158664.3,33.1,724.6,-120392.9
45,Virginia,1970,62711.0,1279028.0,1.8,4659.0,-1216317.0
96,Virginia,1971,66364.0,1322363.0,1.9,4751.0,-1255999.0
147,Virginia,1972,70488.0,1375395.0,2.0,4824.0,-1304907.0
198,Virginia,1973,69214.0,1435070.0,2.2,4901.0,-1365856.0
249,Virginia,1974,66085.0,1382349.0,3.3,4971.0,-1316264.0
300,Virginia,1975,66861.0,1358994.0,4.0,5047.0,-1292133.0
351,Virginia,1976,76045.0,1443835.0,4.2,5122.0,-1367790.0
402,Virginia,1977,73803.0,1486224.0,4.7,5193.0,-1412421.0
453,Virginia,1978,86397.0,1515163.0,4.9,5270.0,-1428766.0
504,Virginia,1979,95181.0,1568370.0,6.0,5308.0,-1473189.0
555,Virginia,1980,85571.0,1530854.0,8.0,5368.0,-1445283.0
606,Virginia,1981,79291.0,1514259.0,9.0,5444.0,-1434968.0
657,Virginia,1982,93492.0,1501050.0,9.2,5493.0,-1407558.0
708,Virginia,1983,95860.0,1559137.0,8.9,5565.0,-1463277.0
759,Virginia,1984,102908.0,1636831.0,8.6,5644.0,-1533923.0
810,Virginia,1985,99955.0,1670500.0,8.7,5715.0,-1570545.0
861,Virginia,1986,83623.0,1756943.0,7.4,5812.0,-1673320.0
912,Virginia,1987,85820.0,1847217.0,7.6,5932.0,-1761397.0
963,Virginia,1988,78435.0,1921950.0,7.6,6037.0,-1843515.0
1014,Virginia,1989,96553.0,1965088.0,8.0,6120.0,-1868535.0
1065,Virginia,1990,104855.0,1969215.0,8.6,6217.0,-1864360.0
1116,Virginia,1991,106699.0,1975083.0,8.5,6301.0,-1868384.0
1167,Virginia,1992,110242.0,2000648.0,8.6,6414.0,-1890406.0
1218,Virginia,1993,119272.0,2075789.0,8.8,6510.0,-1956517.0
1269,Virginia,1994,122634.0,2099517.0,8.6,6593.0,-1976883.0
1320,Virginia,1995,126481.0,2167244.0,8.8,6671.0,-2040763.0
1371,Virginia,1996,136360.0,2221828.0,9.1,6751.0,-2085468.0
1422,Virginia,1997,123587.0,2219906.0,9.2,6829.0,-2096319.0
1473,Virginia,1998,123068.0,2245041.0,8.4,6901.0,-2121973.0
1524,Virginia,1999,120213.0,2308982.0,8.8,7000.0,-2188769.0
1575,Virginia,2000,114065.0,2405827.0,10.4,7106.0,-2291762.0
1626,Virginia,2001,92832.0,2337547.0,10.7,7198.0,-2244715.0
1677,Virginia,2002,77071.0,2370458.0,10.4,7287.0,-2293387.0
1728,Virginia,2003,104227.0,2442514.0,11.3,7367.0,-2338287.0
1779,Virginia,2004,110959.0,2567450.0,12.7,7476.0,-2456491.0
1830,Virginia,2005,127185.0,2642157.0,15.0,7577.0,-2514972.0
1881,Virginia,2006,119684.0,2581074.0,16.6,7674.0,-2461390.0
1932,Virginia,2007,117796.0,2643190.0,17.6,7751.0,-2525394.0
1983,Virginia,2008,117907.0,2544221.0,21.2,7833.0,-2426314.0
2034,Virginia,2009,115242.0,2429456.0,17.6,7926.0,-2314214.0
2085,Virginia,2010,110820.0,2532435.0,19.1,8024.0,-2421615.0
2136,Virginia,2011,104938.0,2424571.0,22.3,8102.0,-2319633.0
2187,Virginia,2012,102378.0,2359905.0,22.7,8187.0,-2257527.0
2238,Virginia,2013,118392.0,2428477.0,22.1,8256.0,-2310085.0
2289,Virginia,2014,135886.0,2484858.0,21.8,8315.0,-2348972.0
2340,Virginia,2015,137589.0,2440821.0,17.7,8367.0,-2303232.0
2391,Virginia,2016,139807.0,2420341.0,16.3,8418.0,-2280534.0
2442,Virginia,2017,140979.0,2401427.0,17.5,8471.0,-2260448.0
2493,Virginia,2018,159914.0,2501044.0,19.1,8511.0,-2341130.0
2544,Virginia,2019,142651.0,2460902.0,18.5,8557.0,-2318251.0
2595,Virginia,2020,147212.0,2273099.0,16.7,8632.0,-2125887.0
3276,Virginia,2021,145007.1,2772123.2,20.9,8854.3,-2627116.1
3277,Virginia,2022,146484.6,2800024.5,21.3,8938.1,-2653539.9
3278,Virginia,2023,147962.1,2827925.8,21.7,9021.8,-2679963.7
3279,Virginia,2024,149439.6,2855827.0,22.1,9105.5,-2706387.5
3280,Virginia,2025,150917.0,2883728.3,22.4,9189.3,-2732811.2
3281,Virginia,2026,152394.5,2911629.5,22.8,9273.0,-2759235.0
3282,Virginia,2027,153872.0,2939530.8,23.2,9356.8,-2785658.8
3283,Virginia,2028,155349.4,2967432.1,23.6,9440.5,-2812082.6
3284,Virginia,2029,156826.9,2995333.3,23.9,9524.3,-2838506.4
3285,Virginia,2030,158304.4,3023234.6,24.3,9608.0,-2864930.2
3286,Virginia,2031,159781.9,3051135.9,24.7,9691.8,-2891354.0
3287,Virginia,2032,161259.3,3079037.1,25.1,9775.5,-2917777.8
3288,Virginia,2033,162736.8,3106938.4,25.5,9859.2,-2944201.6
3289,Virginia,2034,164214.3,3134839.6,25.8,9943.0,-2970625.4
3290,Virginia,2035,165691.7,3162740.9,26.2,10026.7,-2997049.2
47,Washington,1970,796121.0,1294145.0,1.6,3413.0,-498024.0
98,Washington,1971,817275.0,1320979.0,1.6,3448.0,-503704.0
149,Washington,1972,854559.0,1462402.0,1.6,3448.0,-607843.0
200,Washington,1973,783243.0,1498556.0,1.8,3479.0,-715313.0
251,Washington,1974,926539.0,1494231.0,2.4,3550.0,-567692.0
302,Washington,1975,935362.0,1458166.0,2.8,3621.0,-522804.0
353,Washington,1976,1051188.0,1506955.0,3.0,3694.0,-455767.0
404,Washington,1977,773465.0,1524554.0,3.3,3776.0,-751089.0
455,Washington,1978,1002202.0,1616207.0,3.5,3889.0,-614005.0
506,Washington,1979,900631.0,1667783.0,4.3,4018.0,-767152.0
557,Washington,1980,951633.0,1636821.0,5.9,4155.0,-685188.0
608,Washington,1981,1074488.0,1762292.0,6.8,4236.0,-687804.0
659,Washington,1982,1008273.0,1667861.0,7.5,4277.0,-659588.0
710,Washington,1983,1005126.0,1624957.0,7.5,4300.0,-619831.0
761,Washington,1984,982001.0,1724697.0,7.5,4344.0,-742696.0
812,Washington,1985,917722.0,1724684.0,7.4,4400.0,-806962.0
863,Washington,1986,943292.0,1758552.0,6.2,4453.0,-815260.0
914,Washington,1987,850801.0,1810437.0,6.2,4532.0,-959636.0
965,Washington,1988,835492.0,1947741.0,6.3,4640.0,-1112249.0
1016,Washington,1989,855589.0,2013008.0,6.5,4746.0,-1157419.0
1067,Washington,1990,1004344.0,2078810.0,7.0,4903.0,-1074466.0
1118,Washington,1991,1007480.0,2072434.0,7.1,5026.0,-1064954.0
1169,Washington,1992,803146.0,2105928.0,6.6,5161.0,-1302782.0
1220,Washington,1993,791624.0,2105459.0,7.0,5279.0,-1313835.0
1271,Washington,1994,773994.0,2094429.0,7.2,5375.0,-1320435.0
1322,Washington,1995,942015.0,2141400.0,7.3,5481.0,-1199385.0
1373,Washington,1996,1109139.0,2117820.0,7.9,5570.0,-1008681.0
1424,Washington,1997,1158984.0,2149761.0,7.8,5675.0,-990777.0
1475,Washington,1998,901989.0,2229278.0,7.0,5770.0,-1327289.0
1526,Washington,1999,1081815.0,2316863.0,7.6,5843.0,-1235048.0
1577,Washington,2000,908860.0,2248092.0,9.5,5911.0,-1339232.0
1628,Washington,2001,659060.0,2029311.0,10.4,5986.0,-1370251.0
1679,Washington,2002,887900.0,1876320.0,10.4,6052.0,-988420.0
1730,Washington,2003,829196.0,1880774.0,11.5,6104.0,-1051578.0
1781,Washington,2004,817635.0,1943207.0,13.1,6179.0,-1125572.0
1832,Washington,2005,807731.0,1977992.0,15.0,6257.0,-1170261.0
1883,Washington,2006,928254.0,2084284.0,16.5,6371.0,-1156030.0
1934,Washington,2007,884848.0,2049914.0,17.7,6462.0,-1165066.0
1985,Washington,2008,882230.0,2041958.0,20.6,6562.0,-1159728.0
2036,Washington,2009,832840.0,2031913.0,16.8,6667.0,-1199073.0
2087,Washington,2010,822185.0,2007894.0,18.4,6743.0,-1185709.0
2138,Washington,2011,1063528.0,2051660.0,21.5,6827.0,-988132.0
2189,Washington,2012,1019838.0,2011343.0,21.8,6899.0,-991505.0
2240,Washington,2013,928039.0,2035649.0,21.5,6966.0,-1107610.0
2291,Washington,2014,940937.0,2008907.0,21.2,7058.0,-1067970.0
2342,Washington,2015,872328.0,1995985.0,17.4,7167.0,-1123657.0
2393,Washington,2016,930780.0,2056396.0,15.9,7300.0,-1125616.0
2444,Washington,2017,950220.0,2075340.0,17.8,7428.0,-1125120.0
2495,Washington,2018,937724.0,2054390.0,19.7,7527.0,-1116666.0
2546,Washington,2019,779076.0,2078663.0,19.1,7614.0,-1299587.0
2597,Washington,2020,871240.0,1779399.0,17.6,7719.0,-908159.0
3306,Washington,2021,936038.3,2227339.3,20.8,7717.6,-1291301.0
3307,Washington,2022,936547.7,2240234.5,21.2,7806.1,-1303686.8
3308,Washington,2023,937057.1,2253129.7,21.6,7894.5,-1316072.6
3309,Washington,2024,937566.5,2266024.9,22.0,7982.9,-1328458.4
3310,Washington,2025,938076.0,2278920.1,22.4,8071.3,-1340844.2
3311,Washington,2026,938585.4,2291815.3,22.8,8159.7,-1353230.0
3312,Washington,2027,939094.8,2304710.6,23.2,8248.2,-1365615.8
3313,Washington,2028,939604.2,2317605.8,23.6,8336.6,-1378001.6
3314,Washington,2029,940113.6,2330501.0,24.0,8425.0,-1390387.4
3315,Washington,2030,940623.0,2343396.2,24.4,8513.4,-1402773.2
3316,Washington,2031,941132.4,2356291.4,24.8,8601.9,-1415159.0
3317,Washington,2032,941641.8,2369186.6,25.3,8690.3,-1427544.8
3318,Washington,2033,942151.2,2382081.9,25.7,8778.7,-1439930.6
3319,Washington,2034,942660.6,2394977.1,26.1,8867.1,-1452316.4
3320,Washington,2035,943170.1,2407872.3,26.5,8955.5,-1464702.2
49,West Virginia,1970,21152.0,795739.0,1.1,1751.0,-774587.0
100,West Virginia,1971,22281.0,779534.0,1.3,1771.0,-757253.0
151,West Virginia,1972,24771.0,828980.0,1.4,1798.0,-804209.0
202,West Virginia,1973,24229.0,845774.0,1.5,1806.0,-821545.0
253,West Virginia,1974,23779.0,841728.0,2.2,1815.0,-817949.0
304,West Virginia,1975,22798.0,790364.0,2.8,1842.0,-767566.0
355,West Virginia,1976,24758.0,826694.0,3.0,1880.0,-801936.0
406,West Virginia,1977,24320.0,819746.0,3.4,1908.0,-795426.0
457,West Virginia,1978,27252.0,807745.0,3.6,1923.0,-780493.0
508,West Virginia,1979,33875.0,823762.0,4.3,1942.0,-789887.0
559,West Virginia,1980,23421.0,788175.0,5.5,1951.0,-764754.0
610,West Virginia,1981,22022.0,769650.0,6.5,1954.0,-747628.0
661,West Virginia,1982,25803.0,713139.0,7.0,1950.0,-687336.0
712,West Virginia,1983,23389.0,681588.0,7.2,1945.0,-658199.0
763,West Virginia,1984,25619.0,717840.0,6.7,1928.0,-692221.0
814,West Virginia,1985,25050.0,665396.0,7.3,1907.0,-640346.0
865,West Virginia,1986,31416.0,668346.0,6.2,1882.0,-636930.0
916,West Virginia,1987,28499.0,681320.0,6.2,1858.0,-652821.0
967,West Virginia,1988,29016.0,726601.0,5.9,1830.0,-697585.0
1018,West Virginia,1989,25599.0,748561.0,6.2,1807.0,-722962.0
1069,West Virginia,1990,18512.0,701782.0,6.8,1793.0,-683270.0
1120,West Virginia,1991,16399.0,671304.0,7.1,1799.0,-654905.0
1171,West Virginia,1992,18470.0,684688.0,7.1,1806.0,-666218.0
1222,West Virginia,1993,18459.0,707438.0,7.2,1818.0,-688979.0
1273,West Virginia,1994,18699.0,734061.0,7.2,1820.0,-715362.0
1324,West Virginia,1995,19453.0,736423.0,7.5,1824.0,-716970.0
1375,West Virginia,1996,22037.0,709036.0,7.7,1823.0,-686999.0
1426,West Virginia,1997,17582.0,707259.0,7.9,1819.0,-689677.0
1477,West Virginia,1998,16211.0,734561.0,7.3,1816.0,-718350.0
1528,West Virginia,1999,14808.0,717413.0,7.6,1812.0,-702605.0
1579,West Virginia,2000,17379.0,736985.0,8.8,1807.0,-719606.0
1630,West Virginia,2001,14725.0,730823.0,8.8,1801.0,-716098.0
1681,West Virginia,2002,15137.0,755537.0,8.5,1805.0,-740400.0
1732,West Virginia,2003,19809.0,711812.0,9.7,1812.0,-692003.0
1783,West Virginia,2004,19228.0,734849.0,10.8,1816.0,-715621.0
1834,West Virginia,2005,28331.0,737053.0,13.2,1820.0,-708722.0
1885,West Virginia,2006,28268.0,760310.0,14.4,1828.0,-732042.0
1936,West Virginia,2007,26024.0,789826.0,15.0,1834.0,-763802.0
1987,West Virginia,2008,29407.0,776230.0,17.6,1840.0,-746823.0
2038,West Virginia,2009,45121.0,706207.0,16.0,1848.0,-661086.0
2089,West Virginia,2010,45978.0,751538.0,17.4,1854.0,-705560.0
2140,West Virginia,2011,47220.0,738406.0,20.5,1857.0,-691186.0
2191,West Virginia,2012,44879.0,731013.0,21.2,1857.0,-686134.0
2242,West Virginia,2013,53863.0,751321.0,20.6,1855.0,-697458.0
2293,West Virginia,2014,50019.0,781076.0,20.1,1851.0,-731057.0
2344,West Virginia,2015,37954.0,768657.0,16.9,1843.0,-730703.0
2395,West Virginia,2016,39653.0,762366.0,16.4,1832.0,-722713.0
2446,West Virginia,2017,41643.0,753016.0,17.6,1819.0,-711373.0
2497,West Virginia,2018,45418.0,831311.0,18.8,1806.0,-785893.0
2548,West Virginia,2019,41973.0,829454.0,17.8,1795.0,-787481.0
2599,West Virginia,2020,41440.0,803921.0,16.5,1790.0,-762481.0
3336,West Virginia,2021,37765.2,736144.2,19.5,1821.9,-698379.0
3337,West Virginia,2022,38149.5,735539.6,19.8,1821.2,-697390.1
3338,West Virginia,2023,38533.8,734935.1,20.2,1820.6,-696401.3
3339,West Virginia,2024,38918.1,734330.5,20.6,1819.9,-695412.4
3340,West Virginia,2025,39302.4,733725.9,21.0,1819.3,-694423.5
3341,West Virginia,2026,39686.7,733121.3,21.4,1818.6,-693434.7
3342,West Virginia,2027,40070.9,732516.8,21.7,1817.9,-692445.8
3343,West Virginia,2028,40455.2,731912.2,22.1,1817.3,-691457.0
3344,West Virginia,2029,40839.5,731307.6,22.5,1816.6,-690468.1
3345,West Virginia,2030,41223.8,730703.0,22.9,1816.0,-689479.2
3346,West Virginia,2031,41608.1,730098.5,23.2,1815.3,-688490.4
3347,West Virginia,2032,41992.4,729493.9,23.6,1814.7,-687501.5
3348,West Virginia,2033,42376.6,728889.3,24.0,1814.0,-686512.7
3349,West Virginia,2034,42760.9,728284.7,24.4,1813.3,-685523.8
3350,West Virginia,2035,43145.2,727680.1,24.8,1812.7,-684534.9
48,Wisconsin,1970,58313.0,1289050.0,1.8,4429.0,-1230737.0
99,Wisconsin,1971,61793.0,1293197.0,1.9,4462.0,-1231404.0
150,Wisconsin,1972,65646.0,1287690.0,2.0,4502.0,-1222044.0
201,Wisconsin,1973,67818.0,1354483.0,2.3,4524.0,-1286665.0
252,Wisconsin,1974,65621.0,1341660.0,2.9,4546.0,-1276039.0
303,Wisconsin,1975,66067.0,1341892.0,3.3,4579.0,-1275825.0
354,Wisconsin,1976,69570.0,1372938.0,3.6,4596.0,-1303368.0
405,Wisconsin,1977,74518.0,1437713.0,4.0,4627.0,-1363195.0
456,Wisconsin,1978,90777.0,1501615.0,4.1,4646.0,-1410838.0
507,Wisconsin,1979,92876.0,1468965.0,5.2,4683.0,-1376089.0
558,Wisconsin,1980,187312.0,1463981.0,6.7,4712.0,-1276669.0
609,Wisconsin,1981,196641.0,1421298.0,7.9,4726.0,-1224657.0
660,Wisconsin,1982,195431.0,1404352.0,8.3,4729.0,-1208921.0
711,Wisconsin,1983,217656.0,1419852.0,8.4,4721.0,-1202196.0
762,Wisconsin,1984,215468.0,1487633.0,8.4,4736.0,-1272165.0
813,Wisconsin,1985,217765.0,1501131.0,8.4,4748.0,-1283366.0
864,Wisconsin,1986,161718.0,1425549.0,7.6,4756.0,-1263831.0
915,Wisconsin,1987,152842.0,1404088.0,7.6,4778.0,-1251246.0
966,Wisconsin,1988,157160.0,1510126.0,7.4,4822.0,-1352966.0
1017,Wisconsin,1989,123657.0,1516590.0,7.5,4857.0,-1392933.0
1068,Wisconsin,1990,102565.0,1485607.0,8.0,4905.0,-1383042.0
1119,Wisconsin,1991,108259.0,1527216.0,7.9,4964.0,-1418957.0
1170,Wisconsin,1992,108919.0,1524772.0,7.8,5025.0,-1415853.0
1221,Wisconsin,1993,104600.0,1587871.0,7.9,5085.0,-1483271.0
1272,Wisconsin,1994,106756.0,1633387.0,7.9,5134.0,-1526631.0
1323,Wisconsin,1995,111558.0,1698061.0,7.8,5185.0,-1586503.0
1374,Wisconsin,1996,123860.0,1764572.0,8.2,5230.0,-1640712.0
1425,Wisconsin,1997,123191.0,1771900.0,8.3,5266.0,-1648709.0
1476,Wisconsin,1998,108155.0,1751166.0,8.0,5298.0,-1643011.0
1527,Wisconsin,1999,114212.0,1846061.0,8.2,5333.0,-1731849.0
1578,Wisconsin,2000,113325.0,1878161.0,9.9,5374.0,-1764836.0
1629,Wisconsin,2001,121849.0,1853341.0,10.6,5407.0,-1731492.0
1680,Wisconsin,2002,101548.0,1894797.0,10.0,5445.0,-1793249.0
1731,Wisconsin,2003,115460.0,1868851.0,11.3,5479.0,-1753391.0
1782,Wisconsin,2004,108745.0,1892938.0,12.8,5514.0,-1784193.0
1833,Wisconsin,2005,144880.0,1959179.0,15.1,5546.0,-1814299.0
1884,Wisconsin,2006,144626.0,1867717.0,16.8,5578.0,-1723091.0
1935,Wisconsin,2007,150030.0,1902607.0,17.9,5611.0,-1752577.0
1986,Wisconsin,2008,178499.0,1895118.0,20.1,5641.0,-1716619.0
2037,Wisconsin,2009,171842.0,1764015.0,16.7,5669.0,-1592173.0
2088,Wisconsin,2010,204266.0,1809801.0,18.5,5691.0,-1605535.0
2139,Wisconsin,2011,208308.0,1797383.0,20.9,5706.0,-1589075.0
2190,Wisconsin,2012,199600.0,1738007.0,21.3,5721.0,-1538407.0
2241,Wisconsin,2013,206355.0,1833111.0,20.3,5738.0,-1626756.0
2292,Wisconsin,2014,216594.0,1889496.0,20.7,5753.0,-1672902.0
2343,Wisconsin,2015,223881.0,1814408.0,17.0,5763.0,-1590527.0
2394,Wisconsin,2016,224249.0,1801012.0,15.8,5775.0,-1576763.0
2445,Wisconsin,2017,224172.0,1817947.0,16.7,5793.0,-1593775.0
2496,Wisconsin,2018,232096.0,1896601.0,17.5,5809.0,-1664505.0
2547,Wisconsin,2019,232452.0,1847846.0,16.9,5825.0,-1615394.0
2598,Wisconsin,2020,200946.0,1708131.0,15.5,5892.0,-1507185.0
3321,Wisconsin,2021,206215.1,1973736.0,20.0,5980.3,-1767520.9
3322,Wisconsin,2022,208685.0,1986666.7,20.4,6011.7,-1777981.7
3323,Wisconsin,2023,211154.8,1999597.4,20.8,6043.0,-1788442.5
3324,Wisconsin,2024,213624.7,2012528.0,21.1,6074.4,-1798903.3
3325,Wisconsin,2025,216094.6,2025458.7,21.5,6105.8,-1809364.1
3326,Wisconsin,2026,218564.5,2038389.4,21.9,6137.1,-1819824.9
3327,Wisconsin,2027,221034.4,2051320.1,22.2,6168.5,-1830285.7
3328,Wisconsin,2028,223504.3,2064250.8,22.6,6199.8,-1840746.6
3329,Wisconsin,2029,225974.1,2077181.5,23.0,6231.2,-1851207.4
3330,Wisconsin,2030,228444.0,2090112.2,23.3,6262.6,-1861668.2
3331,Wisconsin,2031,230913.9,2103042.9,23.7,6293.9,-1872129.0
3332,Wisconsin,2032,233383.8,2115973.6,24.1,6325.3,-1882589.8
3333,Wisconsin,2033,235853.7,2128904.3,24.4,6356.6,-1893050.6
3334,Wisconsin,2034,238323.5,2141835.0,24.8,6388.0,-1903511.4
3335,Wisconsin,2035,240793.4,2154765.7,25.2,6419.4,-1913972.2
50,Wyoming,1970,12129.0,255480.0,1.3,334.0,-243351.0
101,Wyoming,1971,15331.0,268453.0,1.5,340.0,-253122.0
152,Wyoming,1972,13492.0,286868.0,1.3,347.0,-273376.0
203,Wyoming,1973,14024.0,283507.0,1.6,354.0,-269483.0
254,Wyoming,1974,16196.0,278885.0,2.2,366.0,-262689.0
305,Wyoming,1975,13226.0,277367.0,2.5,382.0,-264141.0
356,Wyoming,1976,12547.0,300313.0,2.7,397.0,-287766.0
407,Wyoming,1977,9937.0,325289.0,2.9,413.0,-315352.0
458,Wyoming,1978,12774.0,354800.0,3.2,433.0,-342026.0
509,Wyoming,1979,13906.0,378316.0,4.3,454.0,-364410.0
560,Wyoming,1980,14250.0,362253.0,5.9,474.0,-348003.0
611,Wyoming,1981,12117.0,352782.0,6.7,492.0,-340665.0
662,Wyoming,1982,12241.0,363372.0,6.6,506.0,-351131.0
